stationID,latitude,longitude
1873,35.78415600,-78.63852200
1874,35.78448800,-78.63776900
1875,35.78370700,-78.63746900
1876,35.78234400,-78.63929200
1877,35.78134700,-78.63977400
1878,35.78085300,-78.63906600
1879,35.78232200,-78.63809400
1880,35.78071300,-78.63955100
1881,35.78283200,-78.63945500
1882,35.78238200,-78.63884800
1883,35.78072700,-78.63818500
1884,35.78108600,-78.63766200
1885,35.78279900,-78.63894400
1886,35.78261500,-78.63770100
1887,35.78154800,-78.63886800
1888,35.77920800,-78.64027800
1889,35.78060300,-78.64198400
1890,35.77986600,-78.64002000
1891,35.77822000,-78.64258900
1892,35.78036400,-78.64037300
1893,35.77921900,-78.64091300
1894,35.78011300,-78.64160400
1895,35.77828400,-78.64173300
1896,35.77824000,-78.63992800
1897,35.77959300,-78.64102900
1898,35.78032600,-78.64064000
1899,35.78063700,-78.64230400
1900,35.77405500,-78.63933100
1901,35.77502000,-78.63757400
1902,35.77265100,-78.63837000
1903,35.77371500,-78.63818400
1904,35.77461100,-78.63933200
1905,35.77465600,-78.63851700
1906,35.77304100,-78.63983200
1907,35.77410800,-78.63903500
1908,35.77391800,-78.63751500
1909,35.78022100,-78.63736000
1910,35.77772100,-78.63707500
1911,35.77844800,-78.63935300
1912,35.77851600,-78.63811400
1913,35.77903500,-78.63934900
1914,35.77963100,-78.63735600
1915,35.77947500,-78.63851600
1916,35.77973900,-78.63966100
1917,35.77791300,-78.63910300
1918,35.77918900,-78.63898800
1919,35.77811100,-78.63795000
1920,35.78026900,-78.63798800
1921,35.77976200,-78.63881600
1922,35.77859900,-78.63712200
1923,35.78014400,-78.63954800
1924,35.77948000,-78.63828400
1925,35.77596300,-78.63551800
1926,35.77529700,-78.63496500
1927,35.77503600,-78.63489600
1928,35.77615400,-78.63641600
1929,35.77608900,-78.63593900
1930,35.77718000,-78.63582600
1931,35.77621000,-78.63562200
1932,35.77637800,-78.63678700
1933,35.77539200,-78.63683100
1934,35.77524600,-78.63567700
1935,35.77368600,-78.63668700
1936,35.77426600,-78.63668300
1937,35.77259900,-78.63568000
1938,35.77271700,-78.63700100
1939,35.77216900,-78.63299500
1940,35.77264100,-78.63164800
1941,35.77236100,-78.63419000
1942,35.77227100,-78.63150600
1943,35.77222000,-78.63506300
1944,35.77400500,-78.63576100
1945,35.77391700,-78.63504600
1946,35.77061300,-78.63172400
1947,35.77012300,-78.63161000
1948,35.77088000,-78.63630700
1949,35.77110600,-78.63679500
1950,35.77162900,-78.63608300
1951,35.76958300,-78.63551900
1952,35.77199200,-78.63680100
1953,35.77118000,-78.63808300
1954,35.77165100,-78.63956700
1955,35.77200700,-78.63782600
1956,35.77116300,-78.63713200
1957,35.76888600,-78.63804800
1958,35.77089800,-78.63759500
1959,35.77176100,-78.63742000
1960,35.77227300,-78.63952200
1961,35.77069100,-78.63985000
1962,35.76992900,-78.63763500
1963,35.76980600,-78.63860800
1964,35.76905800,-78.63756500
1965,35.77058600,-78.63815000
1966,35.76962400,-78.63853600
1967,35.77051900,-78.63893000
1968,35.76887500,-78.63760200
1969,35.77026600,-78.63824300
1970,35.77192400,-78.64084700
1971,35.77128400,-78.64144300
1972,35.77206500,-78.64033400
1973,35.77149600,-78.63989000
1974,35.77315700,-78.64086900
1975,35.77450900,-78.64028900
1976,35.77406700,-78.64076000
1977,35.77305400,-78.64012300
1978,35.77350600,-78.64082400
1979,35.77367500,-78.64198500
1980,35.77447400,-78.64195500
1981,35.77516500,-78.64215800
1982,35.77673600,-78.63744700
1983,35.77779900,-78.63940800
1984,35.77589400,-78.64046400
1985,35.77578400,-78.64211000
1986,35.77696500,-78.63801900
1987,35.77767900,-78.64006700
1988,35.77578100,-78.63922000
1989,35.77646600,-78.64060700
1990,35.77704300,-78.64002000
1991,35.77518600,-78.63861200
1992,35.77769900,-78.64269300
1993,35.77743600,-78.63815900
1994,35.77739100,-78.64235300
1995,35.77626400,-78.63959300
1996,35.77545300,-78.63787800
1997,35.77750300,-78.63881900
1998,35.77668900,-78.63946700
1999,35.77790900,-78.64173800
2000,35.77722200,-78.64127200
2001,35.77698900,-78.63868200
2002,35.77608600,-78.63852200
2003,35.77778700,-78.64618000
2004,35.77798600,-78.64618500
2005,35.78094200,-78.64382500
2006,35.78069600,-78.64275500
2007,35.77947700,-78.64330000
2008,35.77848600,-78.64278400
2009,35.77854100,-78.64485000
2010,35.77991000,-78.64482900
2011,35.78022100,-78.64314100
2012,35.78071300,-78.64544000
2013,35.77960700,-78.64384700
2014,35.78071200,-78.64470400
2015,35.77704400,-78.64536900
2016,35.77807900,-78.64281500
2017,35.77754900,-78.64292800
2018,35.77611400,-78.64532400
2019,35.77699200,-78.64428500
2020,35.77567200,-78.64405200
2021,35.77547000,-78.64394800
2022,35.77477000,-78.64380400
2023,35.77569100,-78.64470700
2024,35.77338800,-78.64622500
2025,35.77475600,-78.64635000
2026,35.77489500,-78.64589400
2027,35.77311600,-78.64804200
2028,35.77333800,-78.64881500
2029,35.77464800,-78.65601900
2030,35.77894100,-78.65083800
2031,35.77852700,-78.64935600
2032,35.77695300,-78.64968600
2033,35.79147800,-78.64903700
2034,35.79227700,-78.65087500
2035,35.78988600,-78.64886000
2036,35.79168800,-78.64907100
2037,35.79231600,-78.65020500
2038,35.79184100,-78.65210800
2039,35.78836800,-78.64513700
2040,35.78757400,-78.64712500
2041,35.78689200,-78.64573100
2042,35.78841500,-78.64789500
2043,35.78852300,-78.64664300
2044,35.78559300,-78.64701000
2045,35.78450700,-78.64679100
2046,35.78482300,-78.64697600
2047,35.78617800,-78.64715900
2048,35.78443200,-78.64725300
2049,35.78249000,-78.64500200
2050,35.78138800,-78.64305500
2051,35.78150200,-78.64522000
2052,35.78229200,-78.64352300
2053,35.78201100,-78.64302300
2054,35.78266400,-78.64463100
2055,35.78365400,-78.64337900
2056,35.78098000,-78.64779000
2057,35.77914500,-78.64590200
2058,35.78254100,-78.64574900
2059,35.78406700,-78.64780700
2060,35.78400000,-78.64749100
2061,35.78269800,-78.64762000
2062,35.78146500,-78.64723500
2063,35.78141700,-78.64627800
2064,35.78271700,-78.64635200
2065,35.78326300,-78.64755900
2066,35.78368100,-78.65089700
2067,35.78211900,-78.65040900
2068,35.78109600,-78.65011700
2069,35.77975300,-78.64891000
2070,35.78103400,-78.65073700
2071,35.78087800,-78.64890200
2072,35.78076900,-78.65189800
2073,35.78072300,-78.65598600
2074,35.78170500,-78.65318900
2075,35.77983100,-78.65222600
2076,35.78110300,-78.65600500
2077,35.78429300,-78.65553100
2078,35.78327200,-78.65585500
2079,35.78374400,-78.65668600
2080,35.78887900,-78.64938000
2081,35.78962400,-78.65104500
2082,35.78959700,-78.65793400
2083,35.78977500,-78.65965800
2084,35.78920900,-78.66148500
2085,35.78945700,-78.66078600
2086,35.78948200,-78.66041200
2087,35.78855500,-78.65521500
2088,35.78368900,-78.65889200
2089,35.78447400,-78.65827400
2090,35.78378000,-78.66067700
2091,35.78502600,-78.66170500
2092,35.78506500,-78.66071800
2093,35.78765400,-78.66181100
2094,35.78724800,-78.66160800
2095,35.78608600,-78.66148700
2096,35.78734100,-78.66389600
2097,35.78625900,-78.66539600
2098,35.78651900,-78.66469300
2099,35.78588300,-78.66310800
2100,35.78940700,-78.66410300
2101,35.79206300,-78.66420300
2102,35.79212400,-78.66502000
2103,35.79475800,-78.66138300
2104,35.79129200,-78.66051900
2105,35.79225800,-78.66243800
2106,35.79519800,-78.66115900
2107,35.77371600,-78.76136700
2108,35.77372600,-78.75897100
2109,35.77422300,-78.76154500
2110,35.77573100,-78.75503000
2111,35.77562100,-78.75738000
2112,35.77161900,-78.76273700
2113,35.77103100,-78.76337400
